Title,Type_ID,Genre_ID,Year,IMDB_Score,Netflix_Original
Konstgjorda Svensson,movie,"Comedy, Drama",1929,5.8,FALSE
Susah Sinyal,movie,"Comedy, Drama",2017,7,FALSE
Wild Rose,movie,"Drama, Music",2018,7.1,FALSE
Saving Capitalism,movie,Documentary,2017,6.8,FALSE
A Christmas Prince,movie,"Comedy, Family, Romance",2017,5.8,FALSE
"When I Get Home, My Wife Always Pretends to Be Dead.",movie,"Comedy, Drama",2018,6.3,FALSE
Eli,movie,"Drama, Horror, Mystery",2019,5.8,FALSE
Park Hwa-young,movie,Drama,2018,6.4,FALSE
Microhabitat,movie,"Drama, Romance",2017,7.4,FALSE
Baby Beside Me,movie,Drama,2017,5.7,FALSE
Ladies in Black,movie,"Comedy, Drama, Romance",2018,6.8,FALSE
After My Death,movie,Drama,2017,6.4,FALSE
Tokyo Ghoul: Jack,movie,"Action, Animation, Crime",2015,7.2,FALSE
For Her Sake,movie,Comedy,1930,5.8,FALSE
Kära släkten,movie,Comedy,1933,5.5,FALSE
The Postman and Kartini,movie,"Drama, History, Romance",2016,7.8,FALSE
Polar,movie,"Action, Crime, Thriller",2019,6.3,FALSE
Passion and Utopia,movie,,2015,,FALSE
A Simple Favor,movie,"Comedy, Crime, Mystery",2018,6.8,FALSE
Abe,movie,"Comedy, Drama",2019,6.2,FALSE
Judah Friedlander: America is the Greatest Country in the United States,movie,Comedy,2017,7.8,FALSE
Becoming Astrid,movie,"Biography, Drama, History",2018,7.1,FALSE
Ánimas,movie,"Horror, Thriller",2018,4.9,FALSE
The Wolf's Call,movie,"Action, Thriller",2019,6.9,FALSE
Trolls Holiday,movie,"Adventure, Animation, Comedy",2017,6.1,FALSE
Anna,movie,"Action, Thriller",2019,6.6,FALSE
Alalá,movie,"Documentary, Drama",2016,6.9,FALSE
Little Tickles,movie,"Comedy, Drama",2018,7.2,FALSE
All She Wrote,movie,"Action, Comedy, Romance",2018,5.2,FALSE
5 Cowok Jagoan: Rise of the Zombies,movie,"Action, Comedy",2017,6.3,FALSE
Chihayafuru Part III,movie,"Comedy, Drama, Romance",2018,7.2,FALSE
Barbra: The Music... The Mem'ries... The Magic!,movie,Music,2017,7.5,FALSE
Hitler's Steel Beast,movie,"Documentary, History",2016,6.3,FALSE
The Happy Valley,movie,Drama,1986,6.1,FALSE
The Bros,movie,"Comedy, Fantasy",2017,6.1,FALSE
El Camino Christmas,movie,"Comedy, Crime, Western",2017,5.7,FALSE
The Christmas Trap,movie,"Comedy, Drama, Family",2018,5.9,FALSE
The Power of Silence,movie,Biography,2017,7.2,FALSE
In My Mind,movie,Documentary,2017,7.2,FALSE
Summer '82: When Zappa Came to Sicily,movie,"Biography, Documentary, Music",2013,6.7,FALSE
Wonderland,movie,"Comedy, Drama",2017,6.1,FALSE
This Time I'll Be Sweeter,movie,"Comedy, Drama, Romance",2017,7.5,FALSE
Wanita Terindah,movie,"Family, TV Movie",2017,,FALSE
Bikers,movie,"Comedy, Sport",2017,4.6,FALSE
There's No Place Like Home,movie,"Comedy, Drama, Romance",2018,6.1,FALSE
The Awakening of Motti Wolkenbruch,movie,"Comedy, Drama",2018,6.6,FALSE
Ujala,movie,"Crime, Drama, Romance",1959,6.7,FALSE
Alexis de Anda: Mea culpa,movie,Comedy,2017,4.9,FALSE
DeRay Davis: How to Act Black,movie,Comedy,2017,6.2,FALSE
Brian Regan: Nunchucks and Flamethrowers,movie,Comedy,2017,6.4,FALSE
Looking for Teddy,movie,Comedy,2018,5.4,FALSE
Them That Follow,movie,"Drama, Horror, Mystery",2019,5.4,FALSE
The Guilty,movie,"Crime, Drama, Thriller",2018,7.5,FALSE
Judd Apatow: The Return,movie,Comedy,2017,6.3,FALSE
Ride Like a Girl,movie,"Biography, Drama, Sport",2019,7,FALSE
River's Edge,movie,"Crime, Drama",2018,6.2,FALSE
White as Snow,movie,"Comedy, Drama, Romance",2019,5.3,FALSE
Nothing to Hide,movie,"Comedy, Drama",2018,6.8,FALSE
F.R.E.D.I.,movie,"Adventure, Family, Sci-Fi",2018,5,FALSE
BlacKkKlansman,movie,"Biography, Comedy, Crime",2018,7.5,FALSE
Natale da chef,movie,Comedy,2017,2.8,FALSE
Take Me to the Moon,movie,"Drama, Fantasy, Romance",2017,6.1,FALSE
East of Sweden,movie,"Drama, Mystery, Thriller",2018,6,FALSE
Roxanne Lowit Magic Moments,movie,Documentary,2016,6.4,FALSE
Rúcula com Tomate Seco,movie,Comedy,2017,4.5,FALSE
The Age of Blood,movie,"Action, Drama, History",2017,5.6,FALSE
Wheely,movie,"Adventure, Animation, Comedy",2018,4,FALSE
The Wedding Party 2: Destination Dubai,movie,Comedy,2017,4.7,FALSE
Totem,movie,"Crime, Thriller",2017,3.6,FALSE
Os Parças,movie,Comedy,2017,4.2,FALSE
Up North,movie,"Drama, Short",2017,5.3,FALSE
Trip Ubusan: The Lolas vs Zombies,movie,"Comedy, Horror",2017,6.8,FALSE
The Chase,movie,"Crime, Drama, Mystery",2017,6.6,FALSE
Forgotten,movie,"Crime, Mystery, Thriller",2017,7.4,FALSE
Todd Barry: Spicy Honey,movie,Comedy,2017,6.8,FALSE
Of Fathers and Sons,movie,"Documentary, War",2017,7.3,FALSE
Pony and Birdboy,movie,"Comedy, Family",2018,4.1,FALSE
Land of Hope,movie,"Drama, History, Romance",2018,6.5,FALSE
The Kill Team,movie,"Action, Biography, Drama",2019,6,FALSE
The Trader,movie,"Documentary, Short",2018,6.7,FALSE
Magic hour,movie,Drama,2017,,FALSE
Yolki novye,movie,"Comedy, Drama, Family",2017,4.3,FALSE
No Such Thing as Housewives,movie,Comedy,2017,6.5,FALSE
Soorma,movie,"Biography, Drama, Sport",2018,7.3,FALSE
Eighth Grade,movie,"Comedy, Drama",2018,7.4,FALSE
The Kindergarten Teacher,movie,"Drama, Thriller",2018,6.7,FALSE
Destination Wedding,movie,"Comedy, Drama, Romance",2018,6,FALSE
Blindspotting,movie,"Comedy, Crime, Drama",2018,7.4,FALSE
Monster,movie,"Crime, Drama",2018,6.5,FALSE
And Breathe Normally,movie,Drama,2018,6.9,FALSE
Shirkers,movie,Documentary,2018,7.3,FALSE
Searching,movie,"Drama, Mystery, Thriller",2018,7.6,FALSE
Won't You Be My Neighbor?,movie,"Biography, Documentary, History",2018,8.3,FALSE
Green Book,movie,"Biography, Comedy, Drama",2018,8.2,FALSE
A StoryBots Christmas,movie,"Adventure, Comedy, Family",2017,5.8,FALSE
Home: For the Holidays,movie,"Adventure, Animation, Comedy",2017,4.8,FALSE
Marionette,movie,"Crime, Mystery, Thriller",2017,5.4,FALSE
Asansior za Pacienti,movie,Drama,2017,5.2,FALSE
48 Christmas Wishes,movie,"Adventure, Animation, Comedy",2017,4,FALSE
Dumped,movie,Comedy,2018,5.8,FALSE
Potato Potahto,movie,Comedy,2017,4.2,FALSE
Seeing Allred,movie,"Biography, Documentary",2018,7.3,FALSE
Craig Ferguson: Tickle Fight,movie,Comedy,2017,6.6,FALSE
The Portrait,movie,"Drama, Musical, Romance",2017,7.1,FALSE
"Ram Dass, Going Home",movie,"Documentary, Short",2017,6.9,FALSE
Judy,movie,"Biography, Drama, Music",2019,6.8,FALSE
Instant Family,movie,"Comedy, Drama",2018,7.3,FALSE
Tunu: The Gift,movie,Drama,2017,7.5,FALSE
At Eternity's Gate,movie,"Biography, Drama, History",2018,6.9,FALSE
Gloria Bell,movie,"Comedy, Drama, Music",2018,6.3,FALSE
The Boy Who Harnessed the Wind,movie,"Biography, Drama, History",2019,7.6,FALSE
Burning,movie,"Drama, Mystery",2018,7.4,FALSE
The Bachelor 2,movie,Comedy,2017,5.3,FALSE
Foxtrot Six,movie,"Action, Drama, Sci-Fi",2019,5.4,FALSE
Resistance,movie,"Biography, Drama, History",2020,6.5,FALSE
Remember Baghdad,movie,"Documentary, History",2016,7.3,FALSE
Chastnoe pionerskoe 3,movie,"Adventure, Comedy, Family",2017,6,FALSE
Russell Howard: Recalibrate,movie,Comedy,2017,7.4,FALSE
Ladies First,movie,"Documentary, Short, Sport",2017,7.1,FALSE
Like a Cat on a Highway,movie,Comedy,2017,6.2,FALSE
Hanson and the Beast,movie,"Comedy, Fantasy, Romance",2017,5.3,FALSE
Deep Blue Sea 2,movie,"Action, Horror, Sci-Fi",2018,3.5,FALSE
Gaby Estrella: O Filme,movie,"Adventure, Comedy, Family",2018,6.2,FALSE
Ben Is Back,movie,Drama,2018,6.7,FALSE
Our Diary,movie,"Drama, Action",2017,,FALSE
Dilan 1990,movie,"Drama, Romance",2018,7,FALSE
"Don't Cry for Me, Sudan",movie,"Biography, Documentary",2010,7.4,FALSE
Godzilla: City on the Edge of Battle,movie,"Action, Animation, Sci-Fi",2018,5.8,FALSE
Call TV,movie,"Comedy, Crime, Horror",2017,3.3,FALSE
Chennai 2 Singapore,movie,"Comedy, Romance",2017,5.6,FALSE
Attack on Titan: The Roar of Awakening,movie,"Action, Animation, Fantasy",2018,8.3,FALSE
"Kafka, Kiffer und Chaoten",movie,Comedy,2014,6,FALSE
Studio 54,movie,"Documentary, History, Music",2018,7,FALSE
Todd Glass: Act Happy,movie,Comedy,2018,5.2,FALSE
Ted - Show Me Love,movie,"Biography, Drama, Music",2018,7,FALSE
Dungeons & Dragons: Honor Among Thieves,movie,"Action, Adventure, Comedy",2023,7.2,FALSE
Operation Finale,movie,"Biography, Drama, History",2018,6.6,FALSE
Asura: Path of the Yakuza,movie,,2015,,FALSE
Les poneyttes,movie,Drama,1968,4.4,FALSE
Dovlatov,movie,"Biography, Drama",2018,6.4,FALSE
Waraqat Shafrah,movie,"Adventure, Comedy, Fantasy",2008,6,FALSE
Spindl,movie,"Comedy, Romance",2017,3.8,FALSE
Old Marine Boy,movie,Documentary,2017,7.2,FALSE
"So Long, My Son",movie,Drama,2019,7.7,FALSE
Speech,movie,"Comedy, Romance",2018,5.6,FALSE
Supa Modo,movie,Drama,2018,7.2,FALSE
Hereditary,movie,"Drama, Horror, Mystery",2018,7.3,FALSE
Life Is Wonderful,movie,"Comedy, Romance",2018,5.3,FALSE
All Together Now,movie,"Adventure, Animation, Comedy",2017,6.9,FALSE
Recall,movie,Drama,2018,6.4,FALSE
Milada,movie,"Biography, Drama, History",2017,6.3,FALSE
Fanatyk,movie,"Comedy, Short",2017,6.6,FALSE
La Leyenda del Charro Negro,movie,"Adventure, Animation, Fantasy",2018,6.9,FALSE
Pahuna: The Little Visitors,movie,"Drama, Mystery",2017,7.4,FALSE
Gotowi na wszystko. Exterminator,movie,"Comedy, Music",2018,6.2,FALSE
Namiya,movie,"Drama, Family, Fantasy",2017,5.1,FALSE
Deadma Walking,movie,Comedy,2017,7.8,FALSE
The Ex-File 3: Return of the Exes,movie,"Comedy, Romance",2017,5.5,FALSE
Rajma Chawal,movie,"Comedy, Drama, Family",2018,5.7,FALSE
Red Joan,movie,"Biography, Drama, History",2018,6.4,FALSE
Benji,movie,"Crime, Drama, Family",2018,6.3,FALSE
Hi5teria,movie,"Horror, Mystery",2012,5.9,FALSE
Pelican Blood,movie,"Drama, Thriller",2019,6.1,FALSE
Toba Dreams,movie,"Biography, Drama",2015,7.7,FALSE
Enes Batur: Imagination or Reality?,movie,Comedy,2018,2,FALSE
Kaybedenler Kulübü Yolda,movie,Drama,2018,5.6,FALSE
Bayonet,movie,"Drama, Sport",2018,5.6,FALSE
Beyond: An African Surf Documentary,movie,"Adventure, Documentary, Sport",2017,7.6,FALSE
Birds of Prey,movie,"Action, Comedy, Crime",2020,6.1,FALSE
Tiren: Mati Kemaren,movie,Horror,2008,3.8,FALSE
Perú: tesoro escondido,movie,Documentary,2017,6.1,FALSE
Doraemon the Movie: Nobita's Treasure Island,movie,"Adventure, Animation, Comedy",2018,6.6,FALSE
Kolaiyuthir Kaalam,movie,"Drama, Thriller",2019,2.6,FALSE
Mr. Moll and the Chocolate Factory,movie,"Adventure, Comedy, Family",2017,5.7,FALSE
Zero,movie,"Comedy, Drama, Romance",2018,5.2,FALSE
A Woman with No Filter,movie,Comedy,2018,5.3,FALSE
Parasite,movie,"Drama, Thriller",2019,8.5,FALSE
BuyBust,movie,"Action, Crime, Thriller",2018,5.7,FALSE
Women at War,movie,"Documentary, History",2014,7.8,FALSE
Sanju,movie,"Biography, Comedy, Drama",2018,7.6,FALSE
"Miraculous: Ladybug & Cat Noir, the Movie",movie,"Action, Adventure, Animation",2023,6.1,FALSE
Deliha 2,movie,Comedy,2018,4.7,FALSE
Under the Tree,movie,Drama,2008,6.8,FALSE
Klassentreffen 1.0,movie,"Comedy, Drama",2018,3.8,FALSE
My Dead Ones,movie,"Crime, Drama, Horror",2018,5.8,FALSE
Atlantics,movie,"Drama, Fantasy, Mystery",2019,6.7,FALSE
Pure Devilry,movie,"Comedy, Family, Fantasy",2018,5.3,FALSE
All About Me,movie,"Biography, Comedy, Drama",2018,7.3,FALSE
Nora Hamzawi,movie,Comedy,2018,,FALSE
Stranger in My Pocket,movie,"Comedy, Drama",2018,6.8,FALSE
Women at War (1939-1945),movie,"Documentary, War, History",2015,,FALSE
Code Blue: The Movie,movie,Drama,2018,6.1,FALSE
The Drug King,movie,"Action, Crime, Drama",2018,6.2,FALSE
Tom Segura: Disgraceful,movie,Comedy,2018,7.5,FALSE
Katt Williams: Great America,movie,Comedy,2018,6.3,FALSE
Enola Holmes,movie,"Adventure, Crime, Drama",2020,6.6,FALSE
Alejandro Riaño: Especial de stand-up,movie,Comedy,2018,5.1,FALSE
Beyond the Edge,movie,"Action, Adventure, Fantasy",2018,4.5,FALSE
A Better Tomorrow 2018,movie,"Action, Crime, Drama",2018,4.9,FALSE
Breaking In,movie,"Action, Thriller",2018,5.5,FALSE
Triangle of Sadness,movie,"Comedy, Drama",2022,7.3,FALSE
The New Romantic,movie,"Comedy, Drama, Romance",2018,5.8,FALSE
The Resistance Banker,movie,"Biography, Drama, War",2018,6.9,FALSE
Monster Hunt 2,movie,"Adventure, Comedy, Fantasy",2018,5.4,FALSE
Garden Lane,movie,"Drama, Romance",2017,6.6,FALSE
Women of Mafia,movie,"Action, Crime, Drama",2018,4.8,FALSE
Le gendre de ma vie,movie,Comedy,2018,5.4,FALSE
Bad Seeds,movie,Comedy,2018,7.3,FALSE
Benzine,movie,Drama,2017,7.5,FALSE
The Very Last Morning,movie,Drama,2016,6.8,FALSE
Never Grow Old,movie,"Drama, Western",2019,6,FALSE
La boda de Valentina,movie,"Comedy, Romance",2018,4.7,FALSE
Liverleaf,movie,Horror,2018,6.2,FALSE
Bibapbarurra,movie,Comedy,2018,7,FALSE
Kamulah Satu-Satunya,movie,"Comedy, Drama",2007,6.2,FALSE
Touch Me Not,movie,Drama,2018,5.6,FALSE
Gurrumul,movie,"Biography, Documentary, Music",2017,7.9,FALSE
Harith Iskander: I Told You So,movie,Comedy,2018,4.9,FALSE
Call Boy,movie,"Drama, Romance",2018,6.2,FALSE
Ang Dalawang Mrs. Reyes,movie,Comedy,2018,6.5,FALSE
Duck Butter,movie,"Comedy, Drama, Romance",2018,5.2,FALSE
Arango y Sanint: Ríase el show,movie,Comedy,2018,4.1,FALSE
Adam,movie,Drama,2018,6.4,FALSE
Jonaki,movie,Drama,2018,6.6,FALSE
Mortal World,movie,"Action, Comedy, Crime",2018,7.6,FALSE
Apatride,movie,Drama,2018,6.5,FALSE
An Elephant Sitting Still,movie,"Crime, Drama",2018,7.8,FALSE
Dienstbereit - Nazis und Faschisten im Auftrag der CIA,movie,"Documentary, History, War",2013,6.2,FALSE
Aapla Manus,movie,"Drama, Thriller",2018,6.9,FALSE
Mama's Girl,movie,Drama,2018,7.5,FALSE
Kayhan,movie,Comedy,2018,2.2,FALSE
Last Child,movie,Drama,2017,6.8,FALSE
Dora and the Lost City of Gold,movie,"Action, Adventure, Comedy",2019,6.1,FALSE
MILF,movie,Comedy,2018,4.9,FALSE
Dark Buildings (A Crack in the Wall),movie,"Drama, Mystery, Thriller",2018,5.8,FALSE
Love Is a Story,movie,"Comedy, Romance",2015,5.9,FALSE
Chale Chalo: The Lunacy of Film Making,movie,Documentary,2003,8.4,FALSE
The Princess and the Matchmaker,movie,"Comedy, History, Romance",2018,6.3,FALSE
My Fairy Tail Love Story,movie,"Fantasy, Romance",2018,6.4,FALSE
SuperFly,movie,"Action, Crime, Thriller",2018,5.3,FALSE
Ricardo Quevedo: Hay gente así,movie,Comedy,2018,6.4,FALSE
6 Balloons,movie,Drama,2018,5.9,FALSE
Upgrade,movie,"Action, Sci-Fi, Thriller",2018,7.5,FALSE
The Highwaymen,movie,"Biography, Crime, Drama",2019,6.9,FALSE
Golden Slumber,movie,"Action, Thriller",2018,5.9,FALSE
Awe!,movie,"Drama, Fantasy, Horror",2018,7.6,FALSE
Finalmente sposi,movie,Comedy,2018,5.1,FALSE
I'm Thinking of Ending Things,movie,"Drama, Thriller",2020,6.5,FALSE
Miss Bala,movie,"Action, Crime, Drama",2019,5.8,FALSE
The Mustang,movie,Drama,2019,6.8,FALSE
The Wedding Guest,movie,"Action, Thriller",2018,5.8,FALSE
My Mother Is Crazy,movie,"Comedy, Drama",2018,5.1,FALSE
Primal,movie,"Action, Thriller",2019,4.9,FALSE
211,movie,"Action, Drama, Horror",2018,4.4,FALSE
A Score to Settle,movie,"Action, Crime, Drama",2019,4.8,FALSE
Wild,movie,Documentary,2018,6.9,FALSE
Fakkah Fuzz: Almost Banned,movie,Comedy,2018,4.5,FALSE
Mau Nieto: Viviendo sobrio... desde el bar,movie,Comedy,2018,6.8,FALSE
Sebastián Marcelo Wainraich,movie,Comedy,2018,6.4,FALSE
Tenderness,movie,Drama,2016,4,FALSE
Of Grateful Descendants,movie,Documentary,2016,,FALSE
Kobieta sukcesu,movie,"Comedy, Romance",2018,4.6,FALSE
A Journal for Jordan,movie,"Drama, Romance, War",2021,6,FALSE
Arjan's Big Year,movie,Documentary,2017,6.9,FALSE
The Mitchells vs. the Machines,movie,"Adventure, Animation, Comedy",2021,7.6,FALSE
Eternal Beauty,movie,"Comedy, Drama, Romance",2019,6.3,FALSE
Sound of Metal,movie,"Drama, Music",2019,7.7,FALSE
Till The End Of The World,movie,"Adventure, Drama, Romance",2018,6.6,FALSE
First Match,movie,"Drama, Sport",2018,6.4,FALSE
Paradox,movie,"Fantasy, Music",2018,4,FALSE
The Breaker Upperers,movie,Comedy,2018,5.9,FALSE
Take Your Pills,movie,Documentary,2018,6.3,FALSE
Rocco Chinnici,movie,Biography,2018,7.1,FALSE
The Last Summer,movie,"Comedy, Romance",2019,5.5,FALSE
Liberated: The New Sexual Revolution,movie,Documentary,2017,6,FALSE
How the Beatles Changed the World,movie,"Documentary, History, Music",2017,6.9,FALSE
The Tree of Blood,movie,Drama,2018,6.4,FALSE
St. Agatha,movie,"Horror, Thriller",2018,4.8,FALSE
Escape from Pretoria,movie,"Action, Biography, Crime",2020,6.8,FALSE
Heung-boo: The Revolutionist,movie,"Drama, History",2018,5.5,FALSE
Kavin Jay: Everybody Calm Down!,movie,"Comedy, Documentary",2018,6,FALSE
Nothing to Lose,movie,"Biography, Drama",2018,2.4,FALSE
Fred Armisen: Standup For Drummers,movie,Comedy,2018,5.8,FALSE
Dazzling Mirage,movie,Drama,2014,4.3,FALSE
Book Club,movie,"Comedy, Drama, Romance",2018,6.1,FALSE
On Your Tiptoes,movie,"Crime, Drama",2018,6.9,FALSE
Natalia Valdebenito: El especial,movie,Comedy,2018,5.1,FALSE
Three Little Pigs 2,movie,"Adventure, Animation",2017,,FALSE
Little Monsters,movie,"Comedy, Horror, Sci-Fi",2019,6.3,FALSE
Student of the Year 2,movie,"Action, Comedy, Drama",2019,2.2,FALSE
Hidden Man,movie,"Action, Crime, Drama",2018,6.4,FALSE
Dragon Ball Super: Broly,movie,"Action, Adventure, Animation",2018,7.7,FALSE
Nini Thowok,movie,Horror,2018,4.4,FALSE
Yowis Ben,movie,"Comedy, Music, Romance",2018,7.3,FALSE
#FriendsButMarried,movie,"Biography, Comedy, Drama",2018,6.7,FALSE
She Came to Me,movie,"Comedy, Drama, Music",2023,6,FALSE
Jaal,movie,"Action, Drama, Thriller",1986,5.1,FALSE
Second Act,movie,"Comedy, Drama, Romance",2018,5.8,FALSE
The Package,movie,"Comedy, Thriller",2018,5.6,FALSE
The Haunting of Sharon Tate,movie,"Drama, Horror, Thriller",2019,2.9,FALSE
Army of the Dead,movie,"Action, Crime, Drama",2021,5.8,FALSE
Malena Pichot: Estupidez compleja,movie,Comedy,2018,5.8,FALSE
Sabrina,movie,"Horror, Thriller",2018,4.2,FALSE
Enter the Fat Dragon,movie,"Action, Comedy",2020,5.7,FALSE
Bewaarders,movie,Documentary,2018,6.7,FALSE
Big Brother,movie,"Action, Comedy, Drama",2018,6.3,FALSE
Si saben cómo me pongo ¿pa' qué me invitan?,movie,Comedy,2018,4.5,FALSE
Song of the Assassins,movie,Action,2022,5.3,FALSE
The Mule,movie,"Crime, Drama, Thriller",2018,7,FALSE
Virgin,movie,Drama,2004,5.4,FALSE
The House Without a Window,movie,"Drama, Family, Fantasy",2011,7.2,FALSE
Sokola Rimba,movie,"Biography, Drama",2013,7.3,FALSE
Sarkar,movie,"Action, Drama",2018,6.7,FALSE
I Want to Eat Your Pancreas,movie,"Animation, Drama, Family",2018,8.1,FALSE
Sudani from Nigeria,movie,"Comedy, Sport",2018,8.1,FALSE
Paris Is Us,movie,Drama,2019,4.6,FALSE
The Tribe,movie,"Comedy, Music",2018,5.8,FALSE
Omnipresence of Rhythm,movie,"Drama, Music",2018,7.4,FALSE
Quincy,movie,"Biography, Documentary",2018,7.6,FALSE
Trekking the Great Wall,movie,"Documentary, History",2011,6.1,FALSE
All Is Well,movie,Drama,2018,6.4,FALSE
The King,movie,"Biography, Drama, History",2019,7.3,FALSE
Empowered,movie,Comedy,2018,5.7,FALSE
Unfriended: Dark Web,movie,"Horror, Mystery, Thriller",2018,6,FALSE
Tamborine,movie,Comedy,2018,6.6,FALSE
Love Per Square Foot,movie,"Comedy, Romance",2018,7.1,FALSE
Plan B,movie,"Comedy, Drama, Romance",2018,5.9,FALSE
The Last Thing He Wanted,movie,"Crime, Drama, Mystery",2020,4.4,FALSE
My Hero Academia: Two Heroes,movie,"Action, Adventure, Animation",2018,7.3,FALSE
Wounds,movie,"Drama, Horror, Mystery",2019,4.1,FALSE
Serial (Bad) Weddings 2,movie,"Comedy, Drama",2019,6.1,FALSE
Detective Chinatown 2,movie,"Action, Comedy, Mystery",2018,6.1,FALSE
La Bolduc,movie,"Biography, Drama, Music",2018,7,FALSE
Booksmart,movie,Comedy,2019,7.1,FALSE
Asphalt Burning,movie,"Action, Comedy",2020,5.2,FALSE
Road to High & Low,movie,Drama,2016,6.4,FALSE
90 Ml,movie,Comedy,2019,3.6,FALSE
Setan Budeg,movie,"Comedy, Horror",2009,4.5,FALSE
I Am Mother,movie,"Drama, Mystery, Sci-Fi",2019,6.7,FALSE
Kannum Kannum Kollaiyadithaal,movie,"Comedy, Drama, Romance",2020,7.6,FALSE
Agustín Aristarán: Soy Rada,movie,Comedy,2018,6.3,FALSE
The World to Come,movie,"Drama, History, Western",2020,6.4,FALSE
I Lost Albert,movie,Comedy,2018,4.4,FALSE
Comic Sans,movie,"Comedy, Drama, Romance",2018,6.9,FALSE
My Grandpa Is an Alien,movie,"Adventure, Family, Fantasy",2019,5.6,FALSE
Harriet,movie,"Action, Biography, Drama",2019,6.7,FALSE
The Lucky Specials,movie,"Drama, Music, Musical",2017,5.4,FALSE
Il coraggio di vincere,movie,"Drama, Sport",2017,6.4,FALSE
Detective Dee: The Four Heavenly Kings,movie,"Action, Adventure, Drama",2018,6.3,FALSE
Gad Elmaleh: American Dream,movie,Comedy,2018,7.2,FALSE
Benyamin the Troublemaker,movie,Comedy,2018,3,FALSE
Five Nights at Freddy's,movie,"Horror, Mystery, Thriller",2023,5.4,FALSE
Candy Jar,movie,"Comedy, Drama, Romance",2018,5.8,FALSE
Until the End of Time,movie,Drama,2017,7.1,FALSE
The Push: Owning Your Reality Is Where the Journey Begins,movie,Documentary,2018,6.8,FALSE
Whitney,movie,"Biography, Documentary, Drama",2018,7.3,FALSE
Chadi Jawani Budhe Nu,movie,Romance,1976,4.2,FALSE
Zion,movie,"Biography, Documentary, Short",2018,7.1,FALSE
Natsume's Book of Friends the Movie: Ephemeral Bond,movie,"Animation, Drama, Fantasy",2018,7.1,FALSE
Embraye bidasse... ça fume,movie,Comedy,1978,3.1,FALSE
Sea Fever,movie,"Drama, Horror, Mystery",2019,5.7,FALSE
Crayon Shin-chan: Burst Serving! Kung Fu Boys - Ramen Rebellion,movie,"Action, Adventure, Animation",2018,6.3,FALSE
The Seven Deadly Sins: Prisoners of the Sky,movie,"Action, Adventure, Animation",2018,7,FALSE
Sounds of Taiwan: A Symphony by Bao Yuankai,movie,Documentary,2021,,FALSE
Feminists: What Were They Thinking?,movie,Documentary,2018,7.1,FALSE
Marlon Wayans: Woke-ish,movie,"Comedy, Documentary",2018,6.5,FALSE
Spoiler Alert,movie,"Comedy, Drama, Romance",2022,7.3,FALSE
The Warning,movie,"Crime, Drama, Fantasy",2018,5.9,FALSE
Plus One,movie,"Comedy, Drama, Romance",2019,6.6,FALSE
Penguin Highway,movie,"Adventure, Animation, Family",2018,7.1,FALSE
Falling for Figaro,movie,"Comedy, Romance",2020,6.5,FALSE
Sad Hill Unearthed,movie,Documentary,2017,7.3,FALSE
"Right on Target, Baby",movie,Comedy,2018,5.5,FALSE
The Next Guardian,movie,Documentary,2017,7.3,FALSE
Gate,movie,"Comedy, Crime",2018,5.3,FALSE
Gonjiam: Haunted Asylum,movie,"Horror, Mystery",2018,6.5,FALSE
Us and Them,movie,"Drama, Romance",2018,7.4,FALSE
A Dog's Way Home,movie,"Adventure, Drama, Family",2019,6.7,FALSE
High & Low: The Movie 2 - End of Sky,movie,Action,2017,7.1,FALSE
